,index,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
10195,20310,"[40, 60[",Non-Government,41090,High School,Married-civ-spouse,Technical,Husband,*,Male,0,2002,60,North America,<=50K
10196,20312,"[20, 40[",Non-Government,225541,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
10197,20313,"[20, 40[",Non-Government,203488,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,45,North America,<=50K
10198,20314,"[20, 40[",Unknown,296613,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,32,North America,<=50K
10199,20317,"[40, 60[",Non-Government,144947,Undergraduate,Divorced,Nontechnical,Unmarried,*,Female,0,0,40,North America,<=50K
10200,20322,"[20, 40[",Non-Government,69311,High School,Never-married,Nontechnical,Not-in-family,*,Male,0,0,40,North America,<=50K
10201,20327,"[40, 60[",Non-Government,35551,High School,Divorced,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
10202,20329,"[40, 60[",Government,193755,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10203,20330,"[20, 40[",Non-Government,315291,Undergraduate,Never-married,Other,Other-relative,*,Female,0,0,40,North America,<=50K
10204,20331,"[20, 40[",Non-Government,290504,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10205,20335,"[40, 60[",Non-Government,449354,High School,Married-civ-spouse,Other,Husband,*,Male,4386,0,45,North America,>50K
10206,20336,"[20, 40[",Non-Government,187937,Undergraduate,Never-married,Technical,Unmarried,*,Female,0,0,40,North America,<=50K
10207,20340,"[60, 80[",Non-Government,96099,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
10208,20341,"[20, 40[",Non-Government,122322,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,60,North America,<=50K
10209,20343,"[40, 60[",Non-Government,175925,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,60,North America,>50K
10210,20345,"[0, 20[",Non-Government,216647,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,30,North America,<=50K
10211,20346,"[20, 40[",Non-Government,300681,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10212,20348,"[20, 40[",Non-Government,194723,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
10213,20350,"[20, 40[",Non-Government,212506,Undergraduate,Divorced,Other,Unmarried,*,Female,0,0,40,North America,<=50K
10214,20352,"[20, 40[",Non-Government,29054,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,50,North America,<=50K
10215,20353,"[40, 60[",Non-Government,92733,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10216,20354,"[20, 40[",Government,184678,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,35,North America,<=50K
10217,20357,"[20, 40[",Non-Government,73715,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10218,20364,"[40, 60[",Non-Government,384248,Undergraduate,Divorced,Nontechnical,Unmarried,*,Female,0,0,50,North America,<=50K
10219,20365,"[40, 60[",Non-Government,332703,High School,Divorced,Other,Not-in-family,*,Female,0,625,40,North America,<=50K
10220,20367,"[20, 40[",Non-Government,317809,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,4064,0,50,North America,<=50K
10221,20371,"[40, 60[",Non-Government,410186,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10222,20373,"[20, 40[",Non-Government,205337,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10223,20375,"[40, 60[",Non-Government,197462,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10224,20377,"[40, 60[",Non-Government,191978,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
10225,20378,"[20, 40[",Non-Government,50178,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10226,20380,"[20, 40[",Non-Government,248512,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,40,North America,<=50K
10227,20382,"[40, 60[",Non-Government,354024,High School,Married-civ-spouse,Other,Wife,*,Female,0,0,40,North America,>50K
10228,20386,"[40, 60[",Non-Government,154374,Graduate,Married-civ-spouse,Technical,Husband,*,Male,7688,0,40,North America,>50K
10229,20387,"[20, 40[",Non-Government,132601,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,55,North America,>50K
10230,20391,"[20, 40[",Government,251091,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,>50K
10231,20394,"[40, 60[",Non-Government,358886,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10232,20397,"[20, 40[",Non-Government,30063,High School,Divorced,Other,Unmarried,*,Female,0,0,32,North America,<=50K
10233,20403,"[20, 40[",Non-Government,164526,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10234,20405,"[20, 40[",Non-Government,244495,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,48,North America,<=50K
10235,20406,"[20, 40[",Non-Government,199336,Professional Education,Never-married,Technical,Unmarried,*,Male,0,0,50,North America,<=50K
10236,20409,"[40, 60[",Non-Government,219611,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
10237,20410,"[20, 40[",Non-Government,184568,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
10238,20413,"[40, 60[",Government,68318,Graduate,Never-married,Technical,Own-child,*,Female,0,0,55,North America,<=50K
10239,20414,"[40, 60[",Non-Government,56331,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
10240,20425,"[40, 60[",Non-Government,306496,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
10241,20426,"[20, 40[",Non-Government,210029,High School,Never-married,Other,Not-in-family,*,Female,0,2001,37,North America,<=50K
10242,20428,"[20, 40[",Non-Government,113936,Undergraduate,Never-married,Nontechnical,Own-child,*,Male,0,0,40,North America,<=50K
10243,20429,"[40, 60[",Non-Government,316820,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,84,North America,<=50K
10244,20432,"[40, 60[",Non-Government,127728,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10245,20433,"[20, 40[",Non-Government,66686,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
10246,20434,"[60, 80[",Unknown,207627,High School,Married-civ-spouse,Other,Husband,*,Male,2228,0,24,North America,<=50K
10247,20435,"[40, 60[",Non-Government,199768,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,1902,30,North America,>50K
10248,20437,"[20, 40[",Non-Government,154297,High School,Never-married,Nontechnical,Unmarried,*,Female,0,0,24,North America,<=50K
10249,20438,"[20, 40[",Non-Government,103064,High School,Never-married,Other,Own-child,*,Female,0,0,40,North America,<=50K
10250,20439,"[0, 20[",Non-Government,93235,High School,Never-married,Other,Own-child,*,Female,0,1721,25,North America,<=50K
10251,20442,"[20, 40[",Non-Government,167990,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,60,North America,>50K
10252,20443,"[20, 40[",Non-Government,378460,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,20,North America,<=50K
10253,20444,"[40, 60[",Non-Government,151089,Graduate,Married-civ-spouse,Technical,Husband,*,Male,0,1887,60,North America,>50K
10254,20445,"[20, 40[",Non-Government,153583,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,0,0,40,North America,<=50K
10255,20447,"[20, 40[",Non-Government,344480,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,65,North America,<=50K
10256,20449,"[20, 40[",Non-Government,105938,High School,Divorced,Technical,Own-child,*,Female,0,0,40,North America,<=50K
10257,20450,"[40, 60[",Non-Government,217826,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,25,North America,<=50K
10258,20451,"[20, 40[",Non-Government,379525,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,10,North America,<=50K
10259,20456,"[20, 40[",Non-Government,36270,High School,Married-civ-spouse,Other,Husband,*,Male,0,1977,65,North America,>50K
10260,20457,"[60, 80[",Non-Government,308608,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,<=50K
10261,20466,"[20, 40[",Non-Government,109080,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,55,North America,<=50K
10262,20467,"[40, 60[",Non-Government,104333,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10263,20468,"[40, 60[",Non-Government,195876,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10264,20471,"[40, 60[",Non-Government,442045,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10265,20475,"[0, 20[",Non-Government,274830,High School,Never-married,Other,Own-child,*,Female,0,0,15,North America,<=50K
10266,20476,"[20, 40[",Non-Government,321763,High School,Never-married,Nontechnical,Not-in-family,*,Male,0,0,38,North America,<=50K
10267,20477,"[20, 40[",Non-Government,213226,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,0,0,65,North America,>50K
10268,20478,"[20, 40[",Non-Government,167787,High School,Never-married,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
10269,20481,"[20, 40[",Non-Government,213412,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10270,20484,"[40, 60[",Non-Government,450544,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
10271,20486,"[40, 60[",Non-Government,195258,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10272,20489,"[40, 60[",Non-Government,99064,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,5013,0,40,North America,<=50K
10273,20491,"[40, 60[",Non-Government,155293,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,60,North America,>50K
10274,20495,"[20, 40[",Non-Government,297380,High School,Never-married,Nontechnical,Own-child,*,Female,0,0,40,North America,<=50K
10275,20496,"[20, 40[",Non-Government,425622,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,55,North America,<=50K
10276,20498,"[20, 40[",Non-Government,115549,Undergraduate,Never-married,Technical,Own-child,*,Male,0,0,60,North America,<=50K
10277,20503,"[20, 40[",Non-Government,38245,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,60,North America,<=50K
10278,20506,"[40, 60[",Non-Government,170165,High School,Divorced,Technical,Other-relative,*,Female,0,0,55,North America,<=50K
10279,20507,"[40, 60[",Non-Government,355320,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,15024,0,40,North America,>50K
10280,20511,"[20, 40[",Non-Government,41624,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,70,North America,<=50K
10281,20512,"[40, 60[",Non-Government,151089,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,1902,50,North America,>50K
10282,20515,"[20, 40[",Non-Government,212318,High School,Never-married,Technical,Not-in-family,*,Male,0,0,55,North America,<=50K
10283,20517,"[40, 60[",Non-Government,26781,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10284,20518,"[40, 60[",Non-Government,31782,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,45,North America,>50K
10285,20523,"[20, 40[",Non-Government,74500,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
10286,20526,"[20, 40[",Non-Government,231638,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,40,North America,<=50K
10287,20529,"[20, 40[",Non-Government,152307,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10288,20530,"[20, 40[",Unknown,280134,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
10289,20535,"[20, 40[",Government,300681,High School,Married-civ-spouse,Other,Husband,*,Male,7298,0,35,North America,>50K
10290,20536,"[40, 60[",Government,598995,Undergraduate,Divorced,Technical,Unmarried,*,Female,0,0,42,North America,<=50K
10291,20539,"[20, 40[",Non-Government,308136,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
10292,20541,"[40, 60[",Non-Government,195635,High School,Married-civ-spouse,Technical,Husband,*,Male,0,2051,38,North America,<=50K
10293,20542,"[20, 40[",Non-Government,228406,High School,Separated,Other,Unmarried,*,Female,0,0,40,North America,<=50K
10294,20544,"[20, 40[",Unknown,305466,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,70,North America,<=50K
10295,20545,"[40, 60[",Non-Government,175070,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,>50K
10296,20546,"[40, 60[",Non-Government,34007,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,70,North America,>50K
10297,20547,"[20, 40[",Non-Government,121195,High School,Never-married,Technical,Not-in-family,*,Male,0,0,50,North America,<=50K
10298,20550,"[0, 20[",Non-Government,212936,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,15,North America,<=50K
10299,20551,"[20, 40[",Unknown,213055,Undergraduate,Never-married,Other,Unmarried,*,Female,0,0,40,North America,<=50K
10300,20554,"[20, 40[",Non-Government,307371,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,15,North America,<=50K
10301,20556,"[20, 40[",Non-Government,119992,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10302,20557,"[20, 40[",Non-Government,192002,Graduate,Married-civ-spouse,Nontechnical,Husband,*,Male,7298,0,60,North America,>50K
10303,20558,"[20, 40[",Non-Government,327518,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
10304,20562,"[40, 60[",Non-Government,35034,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,21,North America,<=50K
10305,20566,"[40, 60[",Non-Government,61751,High School,Married-civ-spouse,Other,Wife,*,Female,0,0,35,North America,<=50K
10306,20567,"[20, 40[",Non-Government,137876,Undergraduate,Never-married,Other,Not-in-family,*,Male,0,0,20,North America,<=50K
10307,20569,"[20, 40[",Non-Government,222539,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10308,20570,"[20, 40[",Non-Government,233856,High School,Never-married,Technical,Other-relative,*,Male,0,0,45,North America,<=50K
10309,20574,"[20, 40[",Non-Government,221317,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
10310,20575,"[20, 40[",Non-Government,186934,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,45,North America,<=50K
10311,20578,"[20, 40[",Non-Government,26803,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,84,North America,>50K
10312,20579,"[40, 60[",Non-Government,344624,High School,Married-civ-spouse,Other,Husband,*,Male,0,1902,50,North America,>50K
10313,20585,"[40, 60[",Non-Government,217161,High School,Divorced,Other,Not-in-family,*,Female,0,0,14,North America,<=50K
10314,20587,"[20, 40[",Non-Government,170336,High School,Married-civ-spouse,Other,Wife,*,Female,0,0,19,North America,<=50K
10315,20590,"[20, 40[",Non-Government,141706,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
10316,20592,"[40, 60[",Non-Government,185407,High School,Married-civ-spouse,Technical,Husband,*,Male,7688,0,40,North America,>50K
10317,20593,"[20, 40[",Non-Government,176101,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,80,North America,>50K
10318,20594,"[0, 20[",Non-Government,216730,High School,Never-married,Other,Own-child,*,Male,0,0,12,North America,<=50K
10319,20597,"[20, 40[",Non-Government,136017,High School,Never-married,Technical,Not-in-family,*,Male,0,0,48,North America,<=50K
10320,20598,"[40, 60[",Non-Government,58880,Undergraduate,Married-civ-spouse,Technical,Wife,*,Female,7688,0,10,North America,>50K
10321,20599,"[40, 60[",Non-Government,285787,Professional Education,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10322,20600,"[40, 60[",Non-Government,173243,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,5178,0,40,North America,>50K
10323,20604,"[20, 40[",Non-Government,189924,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,40,North America,<=50K
10324,20606,"[40, 60[",Non-Government,120837,High School,Married-civ-spouse,Technical,Husband,*,Male,0,2042,48,North America,<=50K
10325,20607,"[20, 40[",Non-Government,172304,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,50,North America,>50K
10326,20612,"[0, 20[",Unknown,189041,High School,Never-married,Other,Other-relative,*,Male,0,0,40,North America,<=50K
10327,20613,"[20, 40[",Non-Government,115932,High School,Never-married,Technical,Not-in-family,*,Male,99999,0,50,North America,>50K
10328,20616,"[20, 40[",Non-Government,109001,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
10329,20617,"[40, 60[",Non-Government,195488,High School,Never-married,Other,Own-child,*,Female,0,0,45,North America,<=50K
10330,20619,"[20, 40[",Non-Government,118497,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,50,North America,<=50K
10331,20623,"[20, 40[",Non-Government,214635,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
10332,20625,"[40, 60[",Non-Government,71458,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,<=50K
10333,20626,"[20, 40[",Government,142621,Undergraduate,Never-married,Technical,Not-in-family,*,Female,4101,0,40,North America,<=50K
10334,20627,"[20, 40[",Non-Government,125279,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
10335,20628,"[20, 40[",Non-Government,197303,Undergraduate,Never-married,Technical,Own-child,*,Female,0,0,40,North America,<=50K
10336,20633,"[20, 40[",Non-Government,323229,Undergraduate,Never-married,Other,Not-in-family,*,Male,0,0,40,North America,<=50K
10337,20637,"[20, 40[",Non-Government,404661,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,0,0,40,North America,<=50K
10338,20641,"[40, 60[",Non-Government,38819,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,>50K
10339,20643,"[40, 60[",Non-Government,319637,High School,Divorced,Other,Unmarried,*,Female,0,0,40,North America,<=50K
10340,20645,"[40, 60[",Non-Government,320984,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,60,North America,>50K
10341,20646,"[0, 20[",Unknown,117201,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,22,North America,<=50K
10342,20648,"[40, 60[",Government,182302,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10343,20653,"[0, 20[",Non-Government,120277,High School,Never-married,Other,Not-in-family,*,Female,0,0,30,North America,<=50K
10344,20660,"[20, 40[",Non-Government,206199,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
10345,20662,"[60, 80[",Non-Government,69867,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,55,North America,>50K
10346,20663,"[20, 40[",Non-Government,109020,Undergraduate,Never-married,Technical,Unmarried,*,Male,0,0,40,North America,<=50K
10347,20665,"[20, 40[",Non-Government,130302,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10348,20666,"[20, 40[",Non-Government,156728,Undergraduate,Married-civ-spouse,Other,Husband,*,Male,0,0,56,North America,<=50K
10349,20674,"[20, 40[",Non-Government,156728,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
10350,20677,"[20, 40[",Non-Government,96844,Undergraduate,Never-married,Other,Not-in-family,*,Female,0,0,17,North America,<=50K
10351,20678,"[0, 20[",Non-Government,245199,Undergraduate,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
10352,20679,"[20, 40[",Non-Government,46385,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10353,20683,"[40, 60[",Non-Government,320744,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10354,20684,"[40, 60[",Non-Government,138852,Graduate,Married-civ-spouse,Nontechnical,Husband,*,Male,15024,0,50,North America,>50K
10355,20685,"[40, 60[",Non-Government,102092,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10356,20688,"[40, 60[",Non-Government,338290,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10357,20689,"[20, 40[",Non-Government,34378,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,35,North America,<=50K
10358,20690,"[40, 60[",Non-Government,91959,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,45,North America,>50K
10359,20691,"[20, 40[",Non-Government,265881,High School,Divorced,Technical,Unmarried,*,Female,0,0,40,North America,<=50K
10360,20693,"[20, 40[",Non-Government,193898,High School,Divorced,Technical,Not-in-family,*,Male,0,0,50,North America,<=50K
10361,20694,"[20, 40[",Non-Government,139364,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,>50K
10362,20696,"[20, 40[",Non-Government,37232,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,80,North America,<=50K
10363,20699,"[20, 40[",Non-Government,153326,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
10364,20700,"[20, 40[",Non-Government,106976,High School,Divorced,Other,Unmarried,*,Female,0,0,40,North America,<=50K
10365,20706,"[40, 60[",Non-Government,185132,Undergraduate,Never-married,Technical,Not-in-family,*,Female,0,0,45,North America,<=50K
10366,20708,"[20, 40[",Government,50512,Undergraduate,Never-married,Technical,Not-in-family,*,Female,2202,0,50,North America,<=50K
10367,20712,"[40, 60[",Non-Government,176069,Undergraduate,Divorced,Technical,Not-in-family,*,Female,0,0,45,North America,<=50K
10368,20714,"[40, 60[",Non-Government,297884,High School,Married-civ-spouse,Technical,Husband,*,Male,4064,0,50,North America,<=50K
10369,20715,"[20, 40[",Non-Government,204829,High School,Divorced,Other,Not-in-family,*,Male,0,0,45,North America,<=50K
10370,20717,"[20, 40[",Government,32950,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,35,North America,<=50K
10371,20719,"[20, 40[",Non-Government,210781,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,20,North America,<=50K
10372,20721,"[20, 40[",Non-Government,83315,High School,Never-married,Other,Unmarried,*,Male,0,0,40,North America,<=50K
10373,20723,"[40, 60[",Non-Government,185385,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,65,North America,>50K
10374,20724,"[60, 80[",Unknown,302142,High School,Married-civ-spouse,Other,Husband,*,Male,2961,0,30,North America,<=50K
10375,20725,"[20, 40[",Non-Government,80324,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,1977,62,North America,>50K
10376,20726,"[20, 40[",Non-Government,357933,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,15,North America,<=50K
10377,20727,"[20, 40[",Non-Government,211293,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,0,0,14,North America,<=50K
10378,20728,"[20, 40[",Non-Government,199265,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,50,North America,<=50K
10379,20729,"[40, 60[",Non-Government,202872,Undergraduate,Divorced,Other,Unmarried,*,Female,0,0,24,North America,<=50K
10380,20730,"[20, 40[",Non-Government,195075,Undergraduate,Never-married,Other,Own-child,*,Female,0,0,38,North America,<=50K
10381,20731,"[20, 40[",Non-Government,317378,Undergraduate,Never-married,Nontechnical,Own-child,*,Female,10520,0,40,North America,>50K
10382,20734,"[40, 60[",Non-Government,47902,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
10383,20738,"[20, 40[",Non-Government,105244,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,0,0,50,North America,<=50K
10384,20740,"[20, 40[",Non-Government,253801,High School,Never-married,Technical,Other-relative,*,Male,0,0,40,North America,<=50K
10385,20741,"[20, 40[",Non-Government,305597,High School,Divorced,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
10386,20743,"[20, 40[",Non-Government,242768,Undergraduate,Never-married,Technical,Not-in-family,*,Male,0,0,38,North America,<=50K
10387,20749,"[20, 40[",Non-Government,120074,High School,Never-married,Other,Not-in-family,*,Male,0,0,40,North America,<=50K
10388,20751,"[20, 40[",Non-Government,177907,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,65,North America,<=50K
10389,20752,"[40, 60[",Non-Government,309311,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
10390,20753,"[40, 60[",Non-Government,138975,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,55,North America,<=50K
10391,20754,"[40, 60[",Non-Government,187778,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,20,North America,<=50K
10392,20757,"[0, 20[",Unknown,151141,High School,Never-married,Other,Own-child,*,Male,0,0,30,North America,<=50K
10393,20758,"[20, 40[",Non-Government,144688,High School,Married-civ-spouse,Other,Wife,*,Female,0,0,50,North America,<=50K
10394,20759,"[40, 60[",Non-Government,248094,High School,Divorced,Technical,Unmarried,*,Male,0,0,40,North America,<=50K
10395,20760,"[40, 60[",Non-Government,248094,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10396,20767,"[20, 40[",Non-Government,203797,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,<=50K
10397,20768,"[20, 40[",Non-Government,378460,Undergraduate,Never-married,Other,Not-in-family,*,Male,10520,0,60,North America,>50K
10398,20769,"[20, 40[",Non-Government,105908,High School,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,<=50K
10399,20770,"[20, 40[",Non-Government,232356,High School,Married-civ-spouse,Nontechnical,Husband,*,Male,0,1672,55,North America,<=50K
10400,20771,"[20, 40[",Non-Government,210526,High School,Never-married,Other,Own-child,*,Male,0,0,40,North America,<=50K
10401,20774,"[20, 40[",Non-Government,43535,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Female,0,0,40,North America,<=50K
10402,20781,"[20, 40[",Non-Government,213385,Undergraduate,Never-married,Other,Not-in-family,*,Male,0,0,20,North America,<=50K
10403,20783,"[0, 20[",Non-Government,31007,High School,Never-married,Other,Own-child,*,Female,0,0,30,North America,<=50K
10404,20784,"[20, 40[",Non-Government,35917,Undergraduate,Never-married,Other,Not-in-family,*,Male,0,0,50,North America,<=50K
10405,20785,"[40, 60[",Non-Government,99385,High School,Divorced,Other,Not-in-family,*,Female,0,0,40,North America,<=50K
10406,20786,"[40, 60[",Non-Government,48358,High School,Married-civ-spouse,Technical,Husband,*,Male,7688,0,40,North America,>50K
10407,20787,"[20, 40[",Non-Government,241885,High School,Never-married,Other,Unmarried,*,Male,0,0,45,North America,<=50K
10408,20792,"[20, 40[",Non-Government,259585,Undergraduate,Never-married,Nontechnical,Not-in-family,*,Male,0,0,24,North America,<=50K
10409,20793,"[40, 60[",Non-Government,104748,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,45,North America,<=50K
10410,20794,"[20, 40[",Government,144949,High School,Married-civ-spouse,Other,Husband,*,Male,0,0,40,North America,<=50K
10411,20795,"[40, 60[",Government,199512,Undergraduate,Married-civ-spouse,Nontechnical,Husband,*,Male,0,0,40,North America,>50K
10412,20796,"[20, 40[",Non-Government,302438,High School,Never-married,Technical,Not-in-family,*,Male,0,0,40,North America,<=50K
10413,20799,"[40, 60[",Non-Government,96509,Undergraduate,Married-civ-spouse,Technical,Husband,*,Male,0,0,40,North America,>50K
