,index,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
14550,29012,"[0, 80[",*,189897,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14551,29015,"[0, 80[",*,194960,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14552,29022,"[0, 80[",*,192939,*,*,*,Husband,*,*,0,0,50,*,<=50K
14553,29023,"[0, 80[",*,138692,*,*,*,Own-child,*,*,0,0,50,*,<=50K
14554,29024,"[0, 80[",*,222249,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14555,29026,"[0, 80[",*,190650,*,*,*,Not-in-family,*,*,0,0,35,*,<=50K
14556,29027,"[0, 80[",*,56004,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14557,29030,"[0, 80[",*,277248,*,*,*,Husband,*,*,0,0,60,*,>50K
14558,29031,"[0, 80[",*,125031,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14559,29034,"[0, 80[",*,356133,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14560,29036,"[0, 80[",*,308285,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14561,29037,"[0, 80[",*,56651,*,*,*,Husband,*,*,0,0,40,*,<=50K
14562,29041,"[0, 80[",*,248754,*,*,*,Husband,*,*,0,0,40,*,<=50K
14563,29042,"[0, 80[",*,104981,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14564,29043,"[0, 80[",*,315065,*,*,*,Unmarried,*,*,0,0,35,*,<=50K
14565,29044,"[0, 80[",*,188325,*,*,*,Husband,*,*,0,0,40,*,<=50K
14566,29045,"[0, 80[",*,221661,*,*,*,Own-child,*,*,0,0,35,*,<=50K
14567,29046,"[0, 80[",*,81973,*,*,*,Husband,*,*,0,0,40,*,>50K
14568,29047,"[0, 80[",*,169122,*,*,*,Husband,*,*,0,0,50,*,<=50K
14569,29048,"[0, 80[",*,216734,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14570,29050,"[0, 80[",*,292511,*,*,*,Own-child,*,*,0,0,25,*,<=50K
14571,29051,"[0, 80[",*,122971,*,*,*,Own-child,*,*,0,0,35,*,<=50K
14572,29052,"[0, 80[",*,124953,*,*,*,Own-child,*,*,0,0,50,*,<=50K
14573,29053,"[0, 80[",*,123011,*,*,*,Husband,*,*,0,0,40,*,>50K
14574,29054,"[0, 80[",*,76417,*,*,*,Husband,*,*,0,0,52,*,<=50K
14575,29055,"[0, 80[",*,351576,*,*,*,Not-in-family,*,*,0,0,50,*,>50K
14576,29057,"[0, 80[",*,79923,*,*,*,Husband,*,*,0,0,45,*,>50K
14577,29059,"[0, 80[",*,186110,*,*,*,Husband,*,*,0,0,40,*,<=50K
14578,29060,"[0, 80[",*,187589,*,*,*,Husband,*,*,5178,0,40,*,>50K
14579,29063,"[0, 80[",*,162923,*,*,*,Husband,*,*,0,0,60,*,<=50K
14580,29064,"[0, 80[",*,288519,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14581,29066,"[0, 80[",*,195734,*,*,*,Own-child,*,*,2354,0,40,*,<=50K
14582,29068,"[0, 80[",*,113515,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14583,29071,"[0, 80[",*,187715,*,*,*,Husband,*,*,0,0,50,*,<=50K
14584,29073,"[0, 80[",*,123964,*,*,*,Husband,*,*,4386,0,50,*,<=50K
14585,29074,"[0, 80[",*,68991,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14586,29076,"[0, 80[",*,198320,*,*,*,Not-in-family,*,*,0,0,45,*,<=50K
14587,29077,"[0, 80[",*,709798,*,*,*,Husband,*,*,0,0,60,*,>50K
14588,29078,"[0, 80[",*,372838,*,*,*,Husband,*,*,0,0,40,*,<=50K
14589,29080,"[0, 80[",*,98475,*,*,*,Not-in-family,*,*,0,0,45,*,<=50K
14590,29083,"[0, 80[",*,187356,*,*,*,Husband,*,*,0,0,66,*,<=50K
14591,29085,"[0, 80[",*,305874,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14592,29086,"[0, 80[",*,290922,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14593,29088,"[0, 80[",*,160808,*,*,*,Husband,*,*,4386,0,48,*,<=50K
14594,29089,"[0, 80[",*,247321,*,*,*,Husband,*,*,0,0,45,*,<=50K
14595,29091,"[0, 80[",*,214702,*,*,*,Not-in-family,*,*,0,1974,35,*,<=50K
14596,29093,"[0, 80[",*,561334,*,*,*,Husband,*,*,0,0,50,*,>50K
14597,29094,"[0, 80[",*,224886,*,*,*,Husband,*,*,0,0,40,*,<=50K
14598,29095,"[0, 80[",*,401134,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14599,29096,"[0, 80[",*,258170,*,*,*,Unmarried,*,*,0,0,38,*,<=50K
14600,29101,"[0, 80[",*,140399,*,*,*,Other-relative,*,*,0,0,30,*,<=50K
14601,29102,"[0, 80[",*,109133,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14602,29103,"[0, 80[",*,186534,*,*,*,Husband,*,*,0,0,55,*,>50K
14603,29111,"[0, 80[",*,215211,*,*,*,Husband,*,*,0,0,50,*,<=50K
14604,29112,"[0, 80[",*,194901,*,*,*,Husband,*,*,0,0,40,*,>50K
14605,29115,"[0, 80[",*,188569,*,*,*,Not-in-family,*,*,0,0,25,*,<=50K
14606,29117,"[0, 80[",*,287315,*,*,*,Husband,*,*,0,0,55,*,>50K
14607,29119,"[0, 80[",*,200878,*,*,*,Not-in-family,*,*,0,0,15,*,<=50K
14608,29122,"[0, 80[",*,37778,*,*,*,Husband,*,*,0,0,40,*,<=50K
14609,29124,"[0, 80[",*,103643,*,*,*,Husband,*,*,0,0,15,*,>50K
14610,29125,"[0, 80[",*,143766,*,*,*,Own-child,*,*,0,0,55,*,<=50K
14611,29127,"[0, 80[",*,156257,*,*,*,Husband,*,*,0,0,60,*,>50K
14612,29128,"[0, 80[",*,113185,*,*,*,Own-child,*,*,0,0,25,*,<=50K
14613,29130,"[0, 80[",*,28031,*,*,*,Own-child,*,*,0,0,16,*,<=50K
14614,29131,"[0, 80[",*,320102,*,*,*,Husband,*,*,0,0,50,*,>50K
14615,29132,"[0, 80[",*,334273,*,*,*,Husband,*,*,0,0,8,*,<=50K
14616,29134,"[0, 80[",*,278900,*,*,*,Husband,*,*,0,0,40,*,<=50K
14617,29135,"[0, 80[",*,142528,*,*,*,Own-child,*,*,0,0,20,*,<=50K
14618,29139,"[0, 80[",*,34007,*,*,*,Husband,*,*,0,0,70,*,>50K
14619,29140,"[0, 80[",*,29662,*,*,*,Not-in-family,*,*,0,0,60,*,<=50K
14620,29142,"[0, 80[",*,90668,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14621,29145,"[0, 80[",*,234807,*,*,*,Wife,*,*,0,0,50,*,>50K
14622,29146,"[0, 80[",*,157131,*,*,*,Own-child,*,*,0,0,30,*,<=50K
14623,29147,"[0, 80[",*,94081,*,*,*,Husband,*,*,0,0,40,*,>50K
14624,29149,"[0, 80[",*,103164,*,*,*,Husband,*,*,0,0,40,*,<=50K
14625,29150,"[0, 80[",*,570002,*,*,*,Own-child,*,*,0,0,25,*,<=50K
14626,29152,"[0, 80[",*,289405,*,*,*,Own-child,*,*,0,1602,15,*,<=50K
14627,29153,"[0, 80[",*,239461,*,*,*,Own-child,*,*,0,0,35,*,<=50K
14628,29157,"[0, 80[",*,207202,*,*,*,Husband,*,*,0,0,48,*,>50K
14629,29159,"[0, 80[",*,222989,*,*,*,Husband,*,*,0,0,30,*,<=50K
14630,29167,"[0, 80[",*,192711,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14631,29168,"[0, 80[",*,273362,*,*,*,Husband,*,*,0,0,40,*,>50K
14632,29169,"[0, 80[",*,100451,*,*,*,Husband,*,*,7688,0,38,*,>50K
14633,29170,"[0, 80[",*,85399,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14634,29172,"[0, 80[",*,153475,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14635,29175,"[0, 80[",*,48347,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14636,29176,"[0, 80[",*,175071,*,*,*,Husband,*,*,15024,0,40,*,>50K
14637,29177,"[0, 80[",*,129476,*,*,*,Husband,*,*,0,0,6,*,<=50K
14638,29178,"[0, 80[",*,181772,*,*,*,Husband,*,*,0,0,40,*,<=50K
14639,29179,"[0, 80[",*,284317,*,*,*,Own-child,*,*,0,0,35,*,<=50K
14640,29180,"[0, 80[",*,237305,*,*,*,Other-relative,*,*,0,0,35,*,<=50K
14641,29181,"[0, 80[",*,111321,*,*,*,Husband,*,*,0,0,16,*,<=50K
14642,29182,"[0, 80[",*,278476,*,*,*,Husband,*,*,0,0,60,*,>50K
14643,29183,"[0, 80[",*,39060,*,*,*,Husband,*,*,0,0,60,*,>50K
14644,29186,"[0, 80[",*,397962,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14645,29187,"[0, 80[",*,178370,*,*,*,Unmarried,*,*,0,0,99,*,>50K
14646,29190,"[0, 80[",*,176756,*,*,*,Husband,*,*,0,0,40,*,<=50K
14647,29191,"[0, 80[",*,60374,*,*,*,Own-child,*,*,0,0,35,*,<=50K
14648,29192,"[0, 80[",*,165681,*,*,*,Husband,*,*,0,0,40,*,>50K
14649,29196,"[0, 80[",*,201178,*,*,*,Not-in-family,*,*,0,0,30,*,<=50K
14650,29197,"[0, 80[",*,37250,*,*,*,Husband,*,*,0,1651,40,*,<=50K
14651,29199,"[0, 80[",*,264593,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14652,29200,"[0, 80[",*,159589,*,*,*,Own-child,*,*,0,0,50,*,<=50K
14653,29201,"[0, 80[",*,454915,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14654,29202,"[0, 80[",*,285131,*,*,*,Husband,*,*,0,0,40,*,<=50K
14655,29203,"[0, 80[",*,150057,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14656,29205,"[0, 80[",*,314894,*,*,*,Own-child,*,*,0,0,45,*,<=50K
14657,29209,"[0, 80[",*,210562,*,*,*,Husband,*,*,0,0,65,*,<=50K
14658,29210,"[0, 80[",*,233280,*,*,*,Own-child,*,*,0,0,37,*,<=50K
14659,29213,"[0, 80[",*,263773,*,*,*,Wife,*,*,0,0,40,*,>50K
14660,29216,"[0, 80[",*,180007,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14661,29217,"[0, 80[",*,305466,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14662,29218,"[0, 80[",*,238917,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14663,29219,"[0, 80[",*,129784,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14664,29220,"[0, 80[",*,367390,*,*,*,Unmarried,*,*,0,0,50,*,<=50K
14665,29221,"[0, 80[",*,235691,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14666,29224,"[0, 80[",*,206298,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14667,29225,"[0, 80[",*,183523,*,*,*,Not-in-family,*,*,0,0,45,*,<=50K
14668,29226,"[0, 80[",*,217342,*,*,*,Own-child,*,*,0,0,5,*,<=50K
14669,29228,"[0, 80[",*,213296,*,*,*,Husband,*,*,0,0,48,*,>50K
14670,29230,"[0, 80[",*,178312,*,*,*,Husband,*,*,7298,0,65,*,>50K
14671,29232,"[0, 80[",*,200593,*,*,*,Husband,*,*,0,0,50,*,<=50K
14672,29233,"[0, 80[",*,32616,*,*,*,Own-child,*,*,0,0,20,*,<=50K
14673,29234,"[0, 80[",*,259510,*,*,*,Husband,*,*,5013,0,30,*,<=50K
14674,29236,"[0, 80[",*,78104,*,*,*,Husband,*,*,7298,0,60,*,>50K
14675,29237,"[0, 80[",*,113703,*,*,*,Other-relative,*,*,0,0,20,*,<=50K
14676,29239,"[0, 80[",*,440706,*,*,*,Husband,*,*,0,0,40,*,>50K
14677,29240,"[0, 80[",*,191834,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14678,29241,"[0, 80[",*,149184,*,*,*,Husband,*,*,0,1977,50,*,>50K
14679,29242,"[0, 80[",*,315998,*,*,*,Husband,*,*,0,0,50,*,<=50K
14680,29243,"[0, 80[",*,159589,*,*,*,Husband,*,*,7688,0,50,*,>50K
14681,29244,"[0, 80[",*,60313,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14682,29248,"[0, 80[",*,172333,*,*,*,Husband,*,*,7688,0,40,*,>50K
14683,29252,"[0, 80[",*,89991,*,*,*,Own-child,*,*,0,0,11,*,<=50K
14684,29253,"[0, 80[",*,186009,*,*,*,Husband,*,*,0,0,40,*,>50K
14685,29254,"[0, 80[",*,170988,*,*,*,Husband,*,*,0,0,55,*,<=50K
14686,29256,"[0, 80[",*,213654,*,*,*,Husband,*,*,0,0,40,*,<=50K
14687,29259,"[0, 80[",*,387871,*,*,*,Own-child,*,*,0,0,30,*,<=50K
14688,29260,"[0, 80[",*,314649,*,*,*,Husband,*,*,0,0,60,*,<=50K
14689,29262,"[0, 80[",*,206339,*,*,*,Husband,*,*,0,0,40,*,<=50K
14690,29264,"[0, 80[",*,171424,*,*,*,Husband,*,*,7298,0,45,*,>50K
14691,29265,"[0, 80[",*,148581,*,*,*,Husband,*,*,0,0,55,*,>50K
14692,29266,"[0, 80[",*,89705,*,*,*,Husband,*,*,0,0,40,*,>50K
14693,29271,"[0, 80[",*,217274,*,*,*,Husband,*,*,0,0,50,*,<=50K
14694,29274,"[0, 80[",*,205852,*,*,*,Husband,*,*,0,0,40,*,>50K
14695,29275,"[0, 80[",*,201117,*,*,*,Husband,*,*,0,0,50,*,<=50K
14696,29276,"[0, 80[",*,397307,*,*,*,Not-in-family,*,*,0,0,55,*,<=50K
14697,29277,"[0, 80[",*,115422,*,*,*,Husband,*,*,0,0,30,*,<=50K
14698,29280,"[0, 80[",*,151584,*,*,*,Husband,*,*,0,0,32,*,<=50K
14699,29281,"[0, 80[",*,164938,*,*,*,Own-child,*,*,0,0,25,*,<=50K
14700,29283,"[0, 80[",*,253841,*,*,*,Not-in-family,*,*,0,0,45,*,<=50K
14701,29285,"[0, 80[",*,113323,*,*,*,Husband,*,*,20051,0,40,*,>50K
14702,29287,"[0, 80[",*,229287,*,*,*,Other-relative,*,*,0,0,25,*,<=50K
14703,29292,"[0, 80[",*,308087,*,*,*,Husband,*,*,0,1977,18,*,>50K
14704,29296,"[0, 80[",*,180599,*,*,*,Husband,*,*,15024,0,60,*,>50K
14705,29297,"[0, 80[",*,252046,*,*,*,Own-child,*,*,0,0,30,*,<=50K
14706,29299,"[0, 80[",*,148443,*,*,*,Husband,*,*,0,0,60,*,<=50K
14707,29300,"[0, 80[",*,91733,*,*,*,Own-child,*,*,3325,0,40,*,<=50K
14708,29303,"[0, 80[",*,165484,*,*,*,Husband,*,*,0,0,65,*,>50K
14709,29304,"[0, 80[",*,44738,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14710,29305,"[0, 80[",*,130040,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14711,29306,"[0, 80[",*,234537,*,*,*,Husband,*,*,0,0,60,*,<=50K
14712,29307,"[0, 80[",*,179016,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14713,29308,"[0, 80[",*,335421,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14714,29313,"[0, 80[",*,285060,*,*,*,Husband,*,*,0,0,50,*,>50K
14715,29315,"[0, 80[",*,130905,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14716,29316,"[0, 80[",*,146325,*,*,*,Husband,*,*,0,0,44,*,>50K
14717,29318,"[0, 80[",*,137876,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14718,29319,"[0, 80[",*,388998,*,*,*,Not-in-family,*,*,13550,0,46,*,>50K
14719,29320,"[0, 80[",*,82910,*,*,*,Husband,*,*,0,0,40,*,<=50K
14720,29321,"[0, 80[",*,309122,*,*,*,Unmarried,*,*,0,0,35,*,<=50K
14721,29326,"[0, 80[",*,55215,*,*,*,Own-child,*,*,0,0,55,*,<=50K
14722,29327,"[0, 80[",*,176357,*,*,*,Husband,*,*,0,0,50,*,<=50K
14723,29331,"[0, 80[",*,224566,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14724,29332,"[0, 80[",*,200040,*,*,*,Husband,*,*,0,0,40,*,<=50K
14725,29333,"[0, 80[",*,41526,*,*,*,Own-child,*,*,0,0,30,*,<=50K
14726,29334,"[0, 80[",*,89598,*,*,*,Unmarried,*,*,0,0,60,*,<=50K
14727,29335,"[0, 80[",*,323811,*,*,*,Husband,*,*,0,0,55,*,<=50K
14728,29336,"[0, 80[",*,30824,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14729,29338,"[0, 80[",*,217953,*,*,*,Husband,*,*,0,0,40,*,<=50K
14730,29342,"[0, 80[",*,184889,*,*,*,Own-child,*,*,0,0,20,*,<=50K
14731,29344,"[0, 80[",*,125010,*,*,*,Own-child,*,*,0,0,30,*,<=50K
14732,29345,"[0, 80[",*,53135,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14733,29347,"[0, 80[",*,604380,*,*,*,Husband,*,*,0,0,40,*,<=50K
14734,29348,"[0, 80[",*,174327,*,*,*,Husband,*,*,0,0,50,*,<=50K
14735,29356,"[0, 80[",*,138611,*,*,*,Husband,*,*,7688,0,55,*,>50K
14736,29358,"[0, 80[",*,139647,*,*,*,Not-in-family,*,*,0,0,40,*,>50K
14737,29359,"[0, 80[",*,174461,*,*,*,Own-child,*,*,0,0,5,*,<=50K
14738,29360,"[0, 80[",*,123345,*,*,*,Not-in-family,*,*,0,0,65,*,<=50K
14739,29361,"[0, 80[",*,164427,*,*,*,Own-child,*,*,0,0,45,*,<=50K
14740,29362,"[0, 80[",*,205235,*,*,*,Husband,*,*,0,0,60,*,>50K
14741,29363,"[0, 80[",*,192779,*,*,*,Husband,*,*,15024,0,60,*,>50K
14742,29364,"[0, 80[",*,163434,*,*,*,Not-in-family,*,*,0,0,50,*,<=50K
14743,29365,"[0, 80[",*,264055,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14744,29366,"[0, 80[",*,336215,*,*,*,Not-in-family,*,*,0,0,25,*,<=50K
14745,29372,"[0, 80[",*,22831,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14746,29373,"[0, 80[",*,180181,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14747,29375,"[0, 80[",*,125905,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14748,29378,"[0, 80[",*,283969,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14749,29379,"[0, 80[",*,35595,*,*,*,Husband,*,*,0,0,50,*,<=50K
14750,29380,"[0, 80[",*,410240,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14751,29384,"[0, 80[",*,189719,*,*,*,Husband,*,*,0,0,45,*,>50K
14752,29385,"[0, 80[",*,23438,*,*,*,Husband,*,*,0,0,40,*,<=50K
14753,29386,"[0, 80[",*,178037,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14754,29387,"[0, 80[",*,109815,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14755,29388,"[0, 80[",*,197860,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14756,29389,"[0, 80[",*,271933,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14757,29391,"[0, 80[",*,199609,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14758,29394,"[0, 80[",*,235393,*,*,*,Husband,*,*,0,0,40,*,<=50K
14759,29395,"[0, 80[",*,151864,*,*,*,Husband,*,*,0,0,40,*,<=50K
14760,29396,"[0, 80[",*,189277,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14761,29398,"[0, 80[",*,344572,*,*,*,Not-in-family,*,*,0,0,40,*,>50K
14762,29399,"[0, 80[",*,265356,*,*,*,Other-relative,*,*,0,0,40,*,<=50K
14763,29403,"[0, 80[",*,112627,*,*,*,Husband,*,*,0,0,40,*,<=50K
14764,29404,"[0, 80[",*,125120,*,*,*,Unmarried,*,*,0,0,55,*,<=50K
14765,29405,"[0, 80[",*,60409,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14766,29407,"[0, 80[",*,583755,*,*,*,Husband,*,*,0,0,40,*,>50K
14767,29408,"[0, 80[",*,68089,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14768,29409,"[0, 80[",*,306646,*,*,*,Husband,*,*,0,0,50,*,>50K
14769,29411,"[0, 80[",*,279580,*,*,*,Not-in-family,*,*,10520,0,45,*,>50K
14770,29412,"[0, 80[",*,437909,*,*,*,Husband,*,*,0,0,40,*,<=50K
14771,29416,"[0, 80[",*,145879,*,*,*,Husband,*,*,0,0,65,*,<=50K
14772,29417,"[0, 80[",*,208946,*,*,*,Own-child,*,*,0,0,32,*,<=50K
14773,29419,"[0, 80[",*,178587,*,*,*,Not-in-family,*,*,0,0,38,*,<=50K
14774,29420,"[0, 80[",*,213208,*,*,*,Husband,*,*,0,0,38,*,<=50K
14775,29422,"[0, 80[",*,153869,*,*,*,Own-child,*,*,0,0,37,*,<=50K
14776,29423,"[0, 80[",*,88676,*,*,*,Own-child,*,*,0,0,35,*,<=50K
14777,29426,"[0, 80[",*,30457,*,*,*,Husband,*,*,15024,0,40,*,>50K
14778,29428,"[0, 80[",*,192776,*,*,*,Husband,*,*,0,0,50,*,<=50K
14779,29431,"[0, 80[",*,510072,*,*,*,Husband,*,*,0,0,40,*,>50K
14780,29432,"[0, 80[",*,178615,*,*,*,Husband,*,*,0,0,40,*,<=50K
14781,29433,"[0, 80[",*,249956,*,*,*,Own-child,*,*,0,0,10,*,<=50K
14782,29436,"[0, 80[",*,25837,*,*,*,Own-child,*,*,0,0,72,*,<=50K
14783,29438,"[0, 80[",*,89735,*,*,*,Own-child,*,*,0,1504,40,*,<=50K
14784,29439,"[0, 80[",*,222548,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14785,29444,"[0, 80[",*,31801,*,*,*,Other-relative,*,*,0,0,60,*,<=50K
14786,29445,"[0, 80[",*,196508,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14787,29446,"[0, 80[",*,189933,*,*,*,Husband,*,*,0,0,84,*,<=50K
14788,29448,"[0, 80[",*,361497,*,*,*,Not-in-family,*,*,0,0,70,*,<=50K
14789,29449,"[0, 80[",*,150175,*,*,*,Own-child,*,*,0,0,20,*,<=50K
14790,29454,"[0, 80[",*,105803,*,*,*,Husband,*,*,0,0,50,*,>50K
14791,29455,"[0, 80[",*,53588,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14792,29458,"[0, 80[",*,167777,*,*,*,Husband,*,*,0,0,35,*,<=50K
14793,29459,"[0, 80[",*,228860,*,*,*,Husband,*,*,0,1887,50,*,>50K
14794,29460,"[0, 80[",*,40666,*,*,*,Husband,*,*,0,0,55,*,>50K
14795,29461,"[0, 80[",*,277488,*,*,*,Husband,*,*,3103,0,40,*,>50K
14796,29463,"[0, 80[",*,242984,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14797,29465,"[0, 80[",*,312634,*,*,*,Own-child,*,*,0,0,25,*,<=50K
14798,29467,"[0, 80[",*,24292,*,*,*,Husband,*,*,0,0,45,*,>50K
14799,29470,"[0, 80[",*,281982,*,*,*,Husband,*,*,0,0,40,*,>50K
14800,29471,"[0, 80[",*,348739,*,*,*,Husband,*,*,0,0,50,*,>50K
14801,29474,"[0, 80[",*,205939,*,*,*,Own-child,*,*,2202,0,4,*,<=50K
14802,29475,"[0, 80[",*,62165,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14803,29476,"[0, 80[",*,224361,*,*,*,Husband,*,*,0,0,40,*,<=50K
14804,29477,"[0, 80[",*,34722,*,*,*,Husband,*,*,0,0,55,*,<=50K
14805,29481,"[0, 80[",*,268952,*,*,*,Own-child,*,*,0,0,20,*,<=50K
14806,29483,"[0, 80[",*,118799,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14807,29486,"[0, 80[",*,123157,*,*,*,Not-in-family,*,*,0,0,38,*,<=50K
14808,29489,"[0, 80[",*,138441,*,*,*,Husband,*,*,0,0,55,*,<=50K
14809,29490,"[0, 80[",*,239753,*,*,*,Wife,*,*,0,2057,20,*,<=50K
14810,29491,"[0, 80[",*,262158,*,*,*,Unmarried,*,*,0,0,45,*,<=50K
14811,29496,"[0, 80[",*,227491,*,*,*,Not-in-family,*,*,0,0,25,*,<=50K
14812,29497,"[0, 80[",*,306790,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14813,29498,"[0, 80[",*,33831,*,*,*,Unmarried,*,*,0,0,40,*,<=50K
14814,29501,"[0, 80[",*,220585,*,*,*,Husband,*,*,0,0,55,*,>50K
14815,29502,"[0, 80[",*,476599,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14816,29503,"[0, 80[",*,163665,*,*,*,Own-child,*,*,0,0,15,*,<=50K
14817,29504,"[0, 80[",*,306646,*,*,*,Husband,*,*,0,0,55,*,>50K
14818,29506,"[0, 80[",*,169583,*,*,*,Not-in-family,*,*,0,0,50,*,<=50K
14819,29508,"[0, 80[",*,152044,*,*,*,Own-child,*,*,0,0,3,*,<=50K
14820,29510,"[0, 80[",*,102318,*,*,*,Husband,*,*,0,1887,40,*,>50K
14821,29511,"[0, 80[",*,213692,*,*,*,Own-child,*,*,0,0,45,*,<=50K
14822,29512,"[0, 80[",*,163665,*,*,*,Not-in-family,*,*,0,0,32,*,<=50K
14823,29513,"[0, 80[",*,30529,*,*,*,Husband,*,*,0,0,40,*,<=50K
14824,29514,"[0, 80[",*,290226,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14825,29515,"[0, 80[",*,182136,*,*,*,Husband,*,*,0,0,40,*,<=50K
14826,29516,"[0, 80[",*,73266,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14827,29520,"[0, 80[",*,160910,*,*,*,Husband,*,*,0,0,50,*,<=50K
14828,29521,"[0, 80[",*,148300,*,*,*,Own-child,*,*,0,0,35,*,<=50K
14829,29522,"[0, 80[",*,165743,*,*,*,Husband,*,*,0,0,45,*,>50K
14830,29524,"[0, 80[",*,184018,*,*,*,Husband,*,*,0,0,50,*,<=50K
14831,29526,"[0, 80[",*,138852,*,*,*,Husband,*,*,7298,0,40,*,>50K
14832,29528,"[0, 80[",*,164441,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14833,29529,"[0, 80[",*,199419,*,*,*,Not-in-family,*,*,0,0,40,*,<=50K
14834,29536,"[0, 80[",*,185764,*,*,*,Husband,*,*,0,0,60,*,<=50K
14835,29538,"[0, 80[",*,32616,*,*,*,Not-in-family,*,*,0,0,30,*,<=50K
14836,29539,"[0, 80[",*,149210,*,*,*,Husband,*,*,0,0,40,*,<=50K
14837,29540,"[0, 80[",*,161210,*,*,*,Husband,*,*,0,0,50,*,<=50K
14838,29542,"[0, 80[",*,282069,*,*,*,Unmarried,*,*,0,0,42,*,<=50K
14839,29543,"[0, 80[",*,97508,*,*,*,Own-child,*,*,0,0,50,*,<=50K
14840,29544,"[0, 80[",*,356823,*,*,*,Not-in-family,*,*,10520,0,45,*,>50K
14841,29545,"[0, 80[",*,171133,*,*,*,Own-child,*,*,0,0,40,*,<=50K
14842,29546,"[0, 80[",*,231638,*,*,*,Unmarried,*,*,0,0,24,*,<=50K
14843,29548,"[0, 80[",*,226497,*,*,*,Husband,*,*,0,0,45,*,>50K
14844,29550,"[0, 80[",*,39150,*,*,*,Husband,*,*,0,0,40,*,<=50K
14845,29553,"[0, 80[",*,79586,*,*,*,Husband,*,*,0,0,40,*,>50K
14846,29554,"[0, 80[",*,82098,*,*,*,Husband,*,*,0,0,65,*,<=50K
